Date,Open,High,Low,Close,Volume
23-Oct-15,104.97,104.97,102.58,103.95,5828480
22-Oct-15,104.02,104.52,103.29,104.29,6147528
21-Oct-15,103.97,104.57,102.89,103.29,3670878
20-Oct-15,103.33,104.40,103.16,103.60,4605224
19-Oct-15,102.88,103.59,102.50,103.51,3129659
16-Oct-15,103.00,103.82,102.29,103.38,3825515
15-Oct-15,100.99,102.49,100.24,102.41,3694208
14-Oct-15,102.20,102.72,100.02,100.45,4155424
13-Oct-15,102.82,103.78,101.80,102.05,4058217
12-Oct-15,102.20,103.52,102.02,103.07,3425329
9-Oct-15,102.01,102.52,101.52,102.00,4388807
8-Oct-15,101.01,102.50,100.50,102.17,5117168
7-Oct-15,100.57,101.37,99.98,101.01,4394511
6-Oct-15,102.10,102.15,99.64,99.82,4942418
5-Oct-15,99.86,102.25,99.76,101.97,6913251
2-Oct-15,95.58,99.00,95.52,98.96,5486542
1-Oct-15,96.49,97.10,95.03,96.91,6343042
30-Sep-15,96.33,96.89,95.58,96.48,5743345
29-Sep-15,96.35,97.32,94.54,95.12,6847936
28-Sep-15,98.30,98.45,96.02,96.35,5791948
25-Sep-15,99.79,99.86,98.23,98.61,4937561
24-Sep-15,99.50,100.49,98.60,99.17,4739600
23-Sep-15,100.13,100.88,99.46,100.63,4022175
22-Sep-15,99.69,100.25,99.17,100.03,3530943
21-Sep-15,99.77,101.09,99.50,100.91,3833293
18-Sep-15,99.71,100.92,98.82,99.03,8900133
17-Sep-15,101.58,102.63,100.37,101.34,4376642
16-Sep-15,101.57,101.99,100.75,101.54,3463723
15-Sep-15,100.80,102.09,100.10,101.60,3526239
14-Sep-15,101.54,101.69,100.02,100.16,3610459
11-Sep-15,100.57,101.54,100.21,101.52,3365199
10-Sep-15,99.98,101.70,99.58,100.80,4130272
9-Sep-15,103.14,103.59,100.01,100.23,3818387
8-Sep-15,101.97,102.19,100.67,102.14,4599802
4-Sep-15,100.24,100.86,99.63,100.12,4321220
3-Sep-15,101.81,102.83,101.19,101.59,3961926
2-Sep-15,101.48,102.06,99.86,101.11,5801770
1-Sep-15,100.64,101.39,99.80,100.27,6763862
31-Aug-15,104.33,104.35,102.04,102.40,4988385
28-Aug-15,105.39,105.47,103.38,104.18,5062789
27-Aug-15,104.43,105.54,103.05,105.20,6142769
26-Aug-15,103.38,103.54,100.84,102.87,8806913
25-Aug-15,104.14,104.41,99.93,100.00,8353144
24-Aug-15,96.29,104.21,81.37,100.21,13540046
21-Aug-15,104.99,105.22,101.05,102.21,8180439
20-Aug-15,106.40,107.55,106.02,106.02,4734757
19-Aug-15,108.07,108.25,106.60,106.76,4685769
18-Aug-15,108.34,108.85,107.90,108.46,3032893
17-Aug-15,107.07,108.82,106.99,108.74,3405459
14-Aug-15,107.77,108.11,107.32,107.67,2087258
13-Aug-15,108.78,108.87,107.33,107.67,3565195
12-Aug-15,107.59,108.50,106.76,108.32,3978831
11-Aug-15,108.07,109.18,107.43,108.08,2905330
10-Aug-15,108.66,109.35,108.28,108.62,3335688
7-Aug-15,108.12,108.28,107.14,107.74,4547953
6-Aug-15,111.41,111.75,108.09,108.12,6783299
5-Aug-15,110.50,111.56,110.27,111.20,4307477
4-Aug-15,110.74,111.30,106.56,109.96,9542381
3-Aug-15,113.17,113.58,112.05,112.82,4774554
31-Jul-15,113.35,113.50,112.45,112.47,4730099
30-Jul-15,112.69,113.15,112.25,112.94,3920691
29-Jul-15,111.67,113.65,111.65,113.45,4685481
28-Jul-15,110.32,111.91,110.06,111.64,4085472
27-Jul-15,109.69,110.04,108.76,109.77,3979277
24-Jul-15,110.50,111.27,109.90,110.49,3255586
23-Jul-15,111.25,111.64,109.99,110.19,2957610
22-Jul-15,110.11,111.07,110.01,110.98,3130324
21-Jul-15,110.70,110.94,109.57,110.06,2561374
20-Jul-15,110.14,111.15,109.64,110.98,2579264
17-Jul-15,110.54,110.54,109.49,110.14,3004439
16-Jul-15,110.43,110.70,110.04,110.54,2937328
15-Jul-15,109.53,110.26,109.21,109.90,4287033
14-Jul-15,109.20,109.96,108.80,109.82,3756790
13-Jul-15,108.50,109.16,107.82,109.16,3720144
10-Jul-15,106.85,107.75,106.64,107.44,4486579
9-Jul-15,106.01,106.39,105.59,105.70,5564488
8-Jul-15,105.37,105.93,104.18,104.19,4825864
7-Jul-15,105.10,106.43,104.07,106.38,4782297
6-Jul-15,103.88,105.77,103.63,104.81,4041061
2-Jul-15,105.83,106.22,105.36,105.55,2509665
1-Jul-15,105.75,105.88,104.86,105.71,3909496
30-Jun-15,105.44,105.70,104.73,104.88,4251253
29-Jun-15,104.98,105.82,104.76,104.81,4671938
26-Jun-15,105.36,105.88,104.82,105.84,15550066
25-Jun-15,105.51,106.11,104.37,105.01,5300408
24-Jun-15,106.20,106.88,104.98,105.33,4655144
23-Jun-15,106.44,106.68,105.81,106.47,3787299
22-Jun-15,105.93,106.50,105.72,106.14,3515729
19-Jun-15,105.47,106.08,104.78,105.47,5664438
18-Jun-15,104.07,106.00,104.04,105.06,4827064
17-Jun-15,103.62,104.16,103.19,103.82,3101870
16-Jun-15,102.61,103.28,102.28,103.17,4010139
15-Jun-15,102.87,103.34,101.86,102.58,5501454
12-Jun-15,102.26,102.82,101.68,102.22,2930893
11-Jun-15,102.52,103.37,102.36,102.63,3361286
10-Jun-15,100.50,102.38,100.40,102.13,3909160
9-Jun-15,99.41,100.45,99.14,99.98,3299720
8-Jun-15,99.82,99.99,99.17,99.41,3161420
5-Jun-15,100.62,100.76,99.81,99.95,3536375
4-Jun-15,101.20,101.96,100.28,100.87,3896103
3-Jun-15,102.40,102.60,101.79,101.91,2780349
2-Jun-15,102.05,102.25,101.20,101.83,3002367
1-Jun-15,102.90,103.06,102.09,102.51,3292016
29-May-15,103.15,103.21,101.82,102.38,4961458
28-May-15,103.52,103.72,102.40,103.19,2599861
27-May-15,103.11,103.86,103.04,103.48,3537807
26-May-15,103.97,104.32,102.53,102.85,3692511
22-May-15,103.90,104.42,103.37,103.95,3671388
21-May-15,101.27,104.93,101.10,103.69,7691620
20-May-15,102.32,102.32,101.24,101.27,3800367
19-May-15,102.65,102.88,101.95,102.32,2970100
18-May-15,101.78,102.81,101.70,102.44,2599728
15-May-15,102.06,102.14,101.39,102.07,3788836
14-May-15,100.40,102.00,100.32,101.96,4289657
13-May-15,100.46,100.74,99.47,99.81,3913247
12-May-15,100.02,100.76,99.77,100.24,4019514
11-May-15,100.51,101.31,100.34,100.49,3129022
8-May-15,99.85,101.10,99.85,100.66,4350716
7-May-15,98.97,99.54,98.50,99.36,3822905
6-May-15,98.82,99.15,98.23,98.87,3648449
5-May-15,100.11,100.27,98.19,98.74,4556464
4-May-15,100.57,101.32,100.01,100.16,3318815
1-May-15,100.93,101.18,97.87,100.46,6699072
30-Apr-15,100.42,101.05,99.01,99.29,7990142
29-Apr-15,101.67,101.95,100.19,100.67,6140424
28-Apr-15,101.20,102.11,100.74,101.97,4087661
27-Apr-15,102.00,102.53,101.19,101.22,5425505
24-Apr-15,100.94,101.85,100.76,101.58,5418802
23-Apr-15,100.90,101.23,100.28,100.88,4120790
22-Apr-15,101.40,101.67,100.29,101.23,5562686
21-Apr-15,101.50,101.92,101.12,101.41,5004434
20-Apr-15,100.81,101.46,100.52,101.28,4559234
17-Apr-15,100.59,100.72,99.25,100.39,6579172
16-Apr-15,101.78,101.92,101.02,101.17,4077734
15-Apr-15,102.25,102.51,101.57,101.73,4363587
14-Apr-15,102.23,102.76,101.38,102.11,4729393
13-Apr-15,102.47,103.16,102.00,102.14,6436914
10-Apr-15,102.56,102.80,102.02,102.54,3607104
9-Apr-15,103.04,103.29,101.84,102.37,5609523
8-Apr-15,103.25,103.88,102.75,102.93,3307112
7-Apr-15,103.39,104.45,103.10,103.13,2923167
6-Apr-15,102.10,103.95,102.03,103.43,3211043
2-Apr-15,101.73,103.27,101.72,102.71,3041484
1-Apr-15,102.66,102.73,101.30,102.26,4593349
31-Mar-15,103.82,104.30,103.14,103.21,3779375
30-Mar-15,102.39,104.10,101.96,103.83,3978623
27-Mar-15,101.97,102.95,101.91,102.50,4541601
26-Mar-15,102.46,102.89,101.78,101.99,4265335
25-Mar-15,104.92,104.93,102.71,102.73,4073566
24-Mar-15,104.63,105.46,104.37,104.49,3532748
23-Mar-15,104.05,105.35,103.95,104.56,4167773
20-Mar-15,104.00,104.69,103.49,103.86,9136414
19-Mar-15,103.58,103.73,103.12,103.34,3383463
18-Mar-15,102.77,103.85,101.76,103.49,6695333
17-Mar-15,103.95,104.04,103.02,103.02,4614621
16-Mar-15,103.66,104.52,103.51,104.39,4873916
13-Mar-15,103.11,103.92,102.74,103.26,4855400
12-Mar-15,101.98,103.17,101.87,102.96,3731893
11-Mar-15,101.93,102.15,101.51,101.56,3319946
10-Mar-15,101.59,102.34,101.50,101.53,3951269
9-Mar-15,102.09,102.76,101.79,102.50,4217182
6-Mar-15,102.43,102.69,101.55,101.90,4639796
5-Mar-15,103.50,103.55,102.68,103.36,3619059
4-Mar-15,103.06,103.44,102.77,103.08,3079494
3-Mar-15,104.17,104.38,102.96,103.45,4044884
2-Mar-15,104.10,104.84,104.01,104.19,3189254
27-Feb-15,103.75,104.52,103.61,103.87,3808864
26-Feb-15,103.50,104.48,103.47,104.17,3497576
25-Feb-15,103.17,104.09,103.04,103.44,3655938
24-Feb-15,103.49,103.55,102.72,103.36,3424341
23-Feb-15,102.75,103.66,102.50,103.26,3619638
20-Feb-15,102.36,102.72,101.87,102.70,4313395
19-Feb-15,104.07,104.25,102.45,102.62,3578420
18-Feb-15,103.35,104.17,103.02,104.10,3860171
17-Feb-15,102.22,103.56,101.79,103.55,5328499
13-Feb-15,102.85,103.13,102.23,102.63,4125558
12-Feb-15,103.02,103.15,101.56,103.00,5279707
11-Feb-15,101.55,103.29,101.55,102.59,6922387
10-Feb-15,101.24,101.88,98.36,101.68,9777600
9-Feb-15,100.61,100.76,99.05,99.56,5458560
6-Feb-15,100.98,101.45,100.17,100.61,4616058
5-Feb-15,100.55,100.96,99.85,100.76,3464336
4-Feb-15,100.02,101.14,99.74,100.46,5714047
3-Feb-15,99.57,100.17,98.85,100.13,4297336
2-Feb-15,98.34,99.22,97.06,99.11,4416094
30-Jan-15,99.18,99.86,98.04,98.16,6161393
29-Jan-15,99.45,100.17,99.21,100.11,4901182
28-Jan-15,101.27,101.59,99.46,99.60,4844127
27-Jan-15,100.06,101.31,99.81,100.82,3916854
26-Jan-15,100.33,101.07,100.07,101.01,2858893
23-Jan-15,100.44,101.34,100.01,100.62,4598784
22-Jan-15,99.93,100.67,99.45,100.28,5184300
21-Jan-15,98.89,99.51,98.21,99.50,5089024
20-Jan-15,99.09,99.41,97.39,98.37,4612256
16-Jan-15,96.81,98.89,96.72,98.74,4748903
15-Jan-15,97.72,98.05,97.01,97.17,3787475
14-Jan-15,97.00,97.49,96.32,97.33,4704714
13-Jan-15,98.13,99.08,96.55,97.24,4069621
12-Jan-15,97.48,98.12,97.03,97.20,5104291
9-Jan-15,97.69,98.32,96.92,97.92,4457852
8-Jan-15,96.87,98.00,96.84,97.97,6530856
7-Jan-15,94.91,95.98,94.62,95.93,5792708
6-Jan-15,94.63,95.30,93.68,94.23,5538674
5-Jan-15,94.59,94.89,93.87,94.16,5888782
2-Jan-15,96.52,96.87,94.38,95.10,5124774
31-Dec-14,97.78,97.87,96.20,96.31,3406143
30-Dec-14,97.15,97.94,97.06,97.53,2640008
29-Dec-14,97.82,98.49,97.21,97.55,3144129
26-Dec-14,98.60,98.62,97.92,98.25,2279345
24-Dec-14,97.90,98.48,97.73,97.89,2590411
23-Dec-14,97.65,98.14,96.87,97.87,4417862
22-Dec-14,95.81,97.11,95.76,97.11,4196515
19-Dec-14,96.32,96.73,95.35,95.70,9799886
18-Dec-14,95.07,95.53,94.14,95.52,5929409
17-Dec-14,92.82,94.75,92.70,94.17,6912454
16-Dec-14,91.22,94.60,91.03,92.31,10159048
15-Dec-14,90.96,91.53,89.31,89.87,6395654
12-Dec-14,90.47,91.85,89.92,89.94,4313661
11-Dec-14,90.29,91.75,90.20,90.93,4067950
10-Dec-14,91.14,91.33,90.07,90.11,4559369
9-Dec-14,89.96,91.27,89.79,91.25,3367076
8-Dec-14,90.41,91.22,90.32,90.76,2779099
5-Dec-14,90.00,90.73,89.64,90.70,3074745
4-Dec-14,89.52,89.97,89.04,89.84,4144483
3-Dec-14,89.89,90.25,88.94,89.14,4430984
2-Dec-14,90.11,90.46,89.90,90.09,3671431
1-Dec-14,91.42,91.42,89.98,90.16,3788454
28-Nov-14,91.21,92.00,91.14,91.36,1966219
26-Nov-14,90.65,90.92,90.22,90.89,2112359
25-Nov-14,91.08,91.08,90.13,90.29,3907846
24-Nov-14,89.79,91.11,89.67,90.87,4193818
21-Nov-14,89.62,89.97,89.23,89.33,4319393
20-Nov-14,89.42,89.71,88.94,89.25,3513149
19-Nov-14,90.06,90.37,89.34,89.59,4060510
18-Nov-14,90.04,90.45,89.73,90.12,3938990
17-Nov-14,89.13,90.13,89.13,90.12,4021434
14-Nov-14,90.10,90.25,89.03,89.13,5289492
13-Nov-14,89.46,90.14,89.40,90.13,3489035
12-Nov-14,89.61,89.80,89.02,89.29,3000756
11-Nov-14,89.33,90.18,89.31,89.76,3330292
10-Nov-14,88.11,89.21,87.92,89.19,3489260
7-Nov-14,88.17,88.41,87.74,88.38,3651230
6-Nov-14,87.60,88.48,87.35,88.43,3994892
5-Nov-14,86.33,87.88,85.68,87.50,5460724
4-Nov-14,84.85,86.21,83.61,85.47,6300013
3-Nov-14,86.03,86.68,85.91,86.12,5218083
31-Oct-14,86.68,87.16,85.72,85.81,6211080
30-Oct-14,84.85,85.95,84.78,85.55,3102657
29-Oct-14,85.07,85.74,84.58,85.19,3379126
28-Oct-14,85.20,85.26,84.70,85.20,3387280
27-Oct-14,84.29,85.22,84.21,84.84,3602494
24-Oct-14,83.68,84.35,83.42,84.29,2709226
23-Oct-14,83.92,84.45,83.43,83.60,3969490
22-Oct-14,83.08,83.79,82.84,83.25,5206199
21-Oct-14,81.76,83.10,81.51,82.92,5166212
20-Oct-14,80.06,81.97,79.85,81.76,5721383
17-Oct-14,79.87,80.17,78.97,79.96,5569196
16-Oct-14,77.70,79.65,77.40,78.81,7354280
15-Oct-14,79.69,79.98,77.51,78.99,9026347
14-Oct-14,80.66,81.28,80.38,80.68,7812877
13-Oct-14,82.52,82.52,80.02,80.12,7517189
10-Oct-14,82.19,83.45,81.68,82.48,7263083
9-Oct-14,82.53,83.20,81.92,81.95,5075729
8-Oct-14,81.29,82.56,81.05,82.52,4846539
7-Oct-14,81.02,82.00,80.84,81.03,4676394
6-Oct-14,81.56,81.92,81.08,81.34,3370461
3-Oct-14,80.43,81.40,80.10,81.33,5630652
2-Oct-14,79.23,80.26,79.02,80.06,6297041
1-Oct-14,79.45,79.83,79.05,79.14,6973180
30-Sep-14,80.00,80.31,79.45,79.59,4049114
29-Sep-14,79.74,80.20,79.27,80.03,3026870
26-Sep-14,79.62,80.44,79.61,80.29,3917509
25-Sep-14,80.58,80.79,79.70,79.84,3899080
24-Sep-14,80.35,80.89,80.14,80.82,4268687
23-Sep-14,80.56,80.75,79.82,79.99,3684020
22-Sep-14,81.23,81.28,80.47,80.60,3534229
19-Sep-14,81.67,81.74,81.03,81.37,5876104
18-Sep-14,81.94,82.13,81.05,81.18,4831012
17-Sep-14,81.90,82.49,81.75,82.24,3570108
16-Sep-14,81.16,82.57,81.15,82.22,3832109
15-Sep-14,81.05,81.28,80.90,81.24,4369481
12-Sep-14,81.36,81.36,80.33,80.57,2867793
11-Sep-14,80.76,81.22,80.75,81.09,3926300
10-Sep-14,80.78,81.19,80.59,80.91,2751137
9-Sep-14,81.50,81.56,80.57,80.86,3849273
8-Sep-14,81.72,82.12,81.15,81.40,3357600
5-Sep-14,80.47,81.65,80.11,81.64,3567380
4-Sep-14,80.43,81.16,80.02,80.31,4924137
3-Sep-14,79.89,80.62,79.67,80.36,3512277
2-Sep-14,79.47,79.79,79.22,79.73,2566223
29-Aug-14,79.50,79.80,79.28,79.45,2416170
28-Aug-14,79.31,79.60,78.97,79.43,1811393
27-Aug-14,79.48,79.75,79.25,79.43,2093093
26-Aug-14,79.17,79.64,78.90,79.35,2729455
25-Aug-14,79.44,79.77,79.11,79.21,2500717
22-Aug-14,78.91,79.60,78.91,79.24,3502216
21-Aug-14,79.79,79.82,78.93,78.98,2597437
20-Aug-14,79.44,79.76,79.17,79.61,2584503
19-Aug-14,79.30,79.54,78.97,79.53,2251847
18-Aug-14,79.16,79.43,78.90,79.15,2205906
15-Aug-14,79.30,79.50,78.44,78.91,3308464
14-Aug-14,79.06,79.34,78.89,79.30,2696280
13-Aug-14,78.93,79.15,78.44,78.91,3448296
12-Aug-14,78.21,78.84,78.12,78.67,2425035
11-Aug-14,78.02,78.69,77.95,78.36,3248756
8-Aug-14,76.25,77.92,76.18,77.81,4574574
7-Aug-14,77.50,77.63,75.63,76.11,5665668
6-Aug-14,74.72,77.43,74.69,77.03,11306821
5-Aug-14,78.01,78.96,76.17,77.27,6797569
4-Aug-14,76.52,77.48,76.50,77.37,4397714
1-Aug-14,76.20,77.09,76.20,76.49,4483003
31-Jul-14,77.31,77.74,76.36,76.36,4386272
30-Jul-14,78.00,78.20,77.43,77.74,4014388
29-Jul-14,78.49,78.64,77.81,77.81,3372706
28-Jul-14,79.00,79.15,78.19,78.38,4278463
25-Jul-14,78.75,79.21,78.61,79.12,3294960
24-Jul-14,78.34,79.01,78.16,78.89,3798080
23-Jul-14,77.82,78.19,77.57,78.13,2314543
22-Jul-14,77.11,78.04,77.02,77.87,2697153
21-Jul-14,76.99,77.29,76.54,77.04,3152176
18-Jul-14,76.32,77.52,76.24,77.47,3247717
17-Jul-14,76.62,77.01,76.09,76.11,2420024
16-Jul-14,77.69,77.85,76.90,77.03,2796317
15-Jul-14,77.21,77.65,76.92,77.41,3502489
14-Jul-14,77.13,77.54,77.10,77.29,2272668
11-Jul-14,76.55,77.03,76.30,76.90,2269019
10-Jul-14,76.24,76.93,76.04,76.61,2911653
9-Jul-14,76.85,76.96,76.25,76.84,3127305
8-Jul-14,76.58,76.66,76.18,76.53,3318116
7-Jul-14,76.61,76.99,76.48,76.67,2439661
3-Jul-14,76.42,76.93,76.31,76.83,2040838
2-Jul-14,75.99,76.73,75.75,76.25,2759209
1-Jul-14,75.89,76.33,75.42,76.04,3361277
30-Jun-14,75.74,76.14,75.21,75.37,3982750
27-Jun-14,75.45,75.78,75.19,75.72,7274076
26-Jun-14,75.47,76.06,75.11,75.54,4008430
25-Jun-14,75.56,75.79,75.07,75.46,4240495
24-Jun-14,75.71,76.24,74.64,75.48,5865342
23-Jun-14,76.77,76.78,76.00,76.32,3573178
20-Jun-14,77.73,77.88,76.72,76.79,6127223
19-Jun-14,77.47,77.74,77.32,77.45,4535096
18-Jun-14,76.87,77.39,76.12,77.36,3481618
17-Jun-14,76.09,76.48,75.91,76.20,2780296
16-Jun-14,75.75,76.36,75.58,76.14,3992766
13-Jun-14,76.27,76.34,75.37,75.86,3107234
12-Jun-14,77.14,77.25,75.82,75.98,3777907
11-Jun-14,77.74,78.00,77.27,77.32,3125467
10-Jun-14,78.43,78.46,77.80,78.02,2704761
9-Jun-14,78.82,78.85,78.37,78.55,2890036
6-Jun-14,78.84,79.43,78.66,78.92,2978683
5-Jun-14,77.89,78.86,77.67,78.62,3309837
4-Jun-14,77.79,78.23,77.37,78.16,2891889
3-Jun-14,78.25,78.48,77.68,77.71,2946204
2-Jun-14,78.36,78.60,78.06,78.30,2151050
30-May-14,77.80,78.49,77.68,78.32,5286039
29-May-14,77.51,77.86,77.07,77.66,3321409
28-May-14,77.23,77.75,77.20,77.25,3744710
27-May-14,77.30,77.34,77.00,77.17,2747297
23-May-14,77.33,77.41,76.99,77.12,2500018
22-May-14,76.64,77.37,76.53,77.21,3546400
21-May-14,76.31,76.80,76.10,76.70,3370140
20-May-14,76.27,76.53,75.81,75.93,2931699
19-May-14,76.27,76.69,76.04,76.27,4314508
16-May-14,75.56,76.68,75.46,76.57,5378486
15-May-14,75.97,76.00,74.74,75.56,3799932
14-May-14,76.16,76.48,75.90,76.00,2814043
13-May-14,76.80,77.00,76.42,76.55,3476749
12-May-14,76.50,77.13,76.42,76.82,4334090
9-May-14,75.78,76.44,75.41,76.28,4212485
8-May-14,75.73,76.23,75.37,75.86,6199366
7-May-14,74.81,76.00,74.38,75.90,5480169
6-May-14,74.90,74.99,74.31,74.44,4329778
5-May-14,73.75,75.70,73.34,74.98,6211368
2-May-14,72.86,73.94,72.43,73.86,6912062
1-May-14,72.44,73.28,72.44,73.09,7019823
30-Apr-14,73.12,73.18,72.44,72.72,8736475
29-Apr-14,73.67,74.06,73.43,73.47,5027090
28-Apr-14,73.71,74.57,73.25,73.61,7684359
25-Apr-14,73.00,73.63,72.97,73.24,4397088
24-Apr-14,73.27,73.64,72.97,73.07,5217896
23-Apr-14,73.24,73.63,72.97,73.09,3499285
22-Apr-14,73.84,73.86,73.22,73.24,5001684
21-Apr-14,73.63,74.04,73.51,73.67,5247371
17-Apr-14,73.35,74.10,73.32,73.74,5442040
16-Apr-14,74.07,74.24,73.50,73.91,4659969
15-Apr-14,73.59,73.91,72.38,73.44,5297903
14-Apr-14,73.17,73.52,72.77,73.37,5049318
11-Apr-14,72.55,73.22,72.37,72.58,5611825
10-Apr-14,74.49,75.41,72.93,72.93,6124284
9-Apr-14,73.23,74.48,73.17,74.45,5787207
8-Apr-14,73.76,73.99,73.07,73.18,8632574
7-Apr-14,74.80,74.80,73.82,73.83,5449267
4-Apr-14,75.56,76.00,74.59,74.69,5134026
3-Apr-14,74.75,75.34,74.66,75.24,4342402
2-Apr-14,73.90,75.11,73.85,74.77,5194710
1-Apr-14,74.56,75.09,74.12,74.29,5298549
31-Mar-14,74.81,75.23,74.56,74.86,4355067
28-Mar-14,74.30,74.50,73.85,74.26,5220187
27-Mar-14,74.69,75.15,74.01,74.13,5315661
26-Mar-14,75.78,76.36,75.12,75.30,7771877
25-Mar-14,74.72,75.05,74.46,74.95,5217082
24-Mar-14,74.51,74.67,73.73,74.35,8511573
21-Mar-14,74.56,74.95,73.84,74.95,14440167
20-Mar-14,73.36,74.12,73.26,73.99,3550534
19-Mar-14,73.80,74.24,73.06,73.51,4331607
18-Mar-14,74.42,74.45,73.42,73.69,5064008
17-Mar-14,72.80,74.41,72.80,74.36,6306223
14-Mar-14,72.30,73.51,72.30,72.75,5486049
13-Mar-14,73.08,73.28,72.36,72.50,5119398
12-Mar-14,72.37,72.88,72.05,72.88,4015685
11-Mar-14,73.67,73.70,72.50,72.70,4723886
10-Mar-14,73.42,73.70,73.13,73.57,4068244
7-Mar-14,73.49,73.78,73.13,73.48,3726563
6-Mar-14,73.89,73.89,72.98,73.22,3713978
5-Mar-14,73.15,73.58,73.03,73.18,4611531
4-Mar-14,73.27,73.39,72.88,73.10,5745068
3-Mar-14,72.59,73.10,72.26,72.59,5767458
28-Feb-14,72.25,73.62,72.14,73.14,7556260
27-Feb-14,72.13,72.30,71.69,72.16,4999668
26-Feb-14,72.18,72.63,72.00,72.20,5260177
25-Feb-14,71.48,72.20,71.37,72.16,4868221
24-Feb-14,71.47,72.12,71.35,71.37,4916378
21-Feb-14,71.18,71.66,71.13,71.20,4908501
20-Feb-14,70.21,71.38,70.07,71.31,5608166
19-Feb-14,70.16,70.72,69.92,70.10,5646479
18-Feb-14,70.48,70.55,70.04,70.32,6868554
14-Feb-14,69.35,70.19,69.12,69.90,5135126
13-Feb-14,68.20,69.57,68.09,69.48,6027884
12-Feb-14,68.65,69.10,68.39,68.54,5947805
11-Feb-14,69.71,69.71,68.21,68.77,13624530
10-Feb-14,66.42,67.00,66.36,66.94,8586264
7-Feb-14,66.01,66.98,65.96,66.44,6376449
6-Feb-14,65.47,66.14,65.31,66.11,5931233
5-Feb-14,65.06,66.00,64.95,65.44,10094274
4-Feb-14,66.45,66.77,65.71,66.11,6137827
3-Feb-14,67.52,67.67,65.68,65.79,7016448
31-Jan-14,66.79,68.06,66.07,67.72,7388560
30-Jan-14,67.79,68.24,67.33,67.65,5060595
29-Jan-14,68.00,68.06,67.16,67.35,8339324
28-Jan-14,67.66,68.78,67.66,68.52,5159129
27-Jan-14,67.66,67.95,67.07,67.53,7289129
24-Jan-14,68.37,68.43,67.63,67.63,5750073
23-Jan-14,68.71,68.78,68.10,68.47,5634737
22-Jan-14,68.65,69.66,68.60,69.17,6294500
21-Jan-14,68.61,68.62,68.06,68.32,6548806
17-Jan-14,68.21,68.26,67.82,67.97,4551892
16-Jan-14,68.19,68.28,67.76,68.13,5865401
15-Jan-14,68.63,69.00,67.88,68.29,5853220
14-Jan-14,68.62,68.84,68.14,68.49,5840502
13-Jan-14,69.33,69.68,68.43,68.55,3638314
10-Jan-14,69.81,70.00,68.83,69.51,6863350
9-Jan-14,70.45,70.59,69.32,69.92,4961060
8-Jan-14,69.78,69.93,69.15,69.77,5067650
7-Jan-14,69.53,69.75,69.22,69.67,4524202
6-Jan-14,70.75,70.83,69.30,69.31,6353418
3-Jan-14,70.55,70.78,70.26,70.55,3885814
2-Jan-14,71.16,71.37,70.18,70.40,4489516
